timestamp,emotion,confidence
2025-02-22 22:13:06,angry,96.315605
2025-02-22 22:13:07,angry,90.18467
2025-02-22 22:13:07,happy,51.122307
2025-02-22 22:13:08,angry,65.56221
2025-02-22 22:13:08,angry,93.79752
2025-02-22 22:13:09,angry,94.50251
2025-02-22 22:13:09,angry,94.40217
2025-02-22 22:13:10,angry,95.19252
2025-02-22 22:13:10,angry,92.552574
2025-02-22 22:13:11,angry,92.217354
2025-02-22 22:13:11,angry,87.63287
